id,title,channel,channel_type,url,duration,published,views_checked,description_summary,language,tradition_genre,intended_categories,playlist_fit,evidence_label,claim_risk,rights_status,embed_or_link,last_checked,readiness_state,notes
CHANT-030,"Benedictine Monks of Santo Domingo de Silos, Spiritus Domini replevit orbem (Chant II)",unknown,independent_creator,https://www.youtube.com/watch?v=rFKxh8YftOA,unknown,unknown,unknown,Spiritus Domini replevit orbem from the Silos monks Chant II album,Latin,Gregorian Chant,C02 Connection to Source;C27 Celebration & Thanksgiving,Sacred Recitation,TRADITIONAL_PRACTICE,low,uncertain,link,2026-07-23,needs_rights_review,Commercial Silos album track; label rights likely
CHANT-031,Bar Maryam ܒܲܪ ܡܲܪܝܲܡ | Syro Malabar | East Syriac Chant,unknown,independent_creator,https://www.youtube.com/watch?v=Pi8DIT4bnNI,unknown,unknown,unknown,Ancient East Syriac chant Bar Maryam of the Syro-Malabar Church (Tesbohta of the Nativity midnight liturgy),Syriac,East Syriac Chant,C02 Connection to Source;C27 Celebration & Thanksgiving,Sacred Recitation,TRADITIONAL_PRACTICE,low,uncertain,link,2026-07-23,needs_rights_review,New tradition in register: East Syriac Church of the East chant heritage
CHANT-032,Baru Mariam | Knanaya Syriac Chant | 1980's Version,unknown,independent_creator,https://www.youtube.com/watch?v=y96AxWOoGlY,unknown,1980s recording,unknown,1980s archival recording of the Knanaya Syriac chant Baru Mariam sung at Knanaya Catholic weddings,Syriac,Knanaya Syriac Chant,C02 Connection to Source,Sacred Recitation,TRADITIONAL_PRACTICE,low,uncertain,link,2026-07-23,needs_rights_review,Archival community recording of para-liturgical Knanaya tradition
CHANT-033,Gregorian chant (continuous live stream),unknown,independent_creator,https://www.youtube.com/live/4tyO7P_nLVk,live,unknown,unknown,Continuous Gregorian chant live stream,Latin,Gregorian Chant,C02 Connection to Source;C07 Deep Restoration,Sacred Recitation,TRADITIONAL_PRACTICE,low,uncertain,link,2026-07-23,needs_rights_review,Live stream format; channel and source recordings unverified
CHANT-034,Psalm 46 Reading in Hebrew with English Translation | The Messiah is Coming,The Messiah is Coming,independent_creator,https://www.youtube.com/watch?v=x8wFA_vCceQ,unknown,unknown,unknown,Traditional reading of Psalm 46 with original Hebrew cantillation and interlinear English translation,Hebrew,Jewish Psalmody,C02 Connection to Source;C05 Protection & Spiritual Boundaries,Sacred Recitation,TRADITIONAL_PRACTICE,low,uncertain,link,2026-07-23,needs_rights_review,Spoken-word psalmody with cantillation; complements sung entries CHANT-003/020
AMBIENT-015,Belisarius - Epic Byzantine Music,Farya Faraji,independent_creator,https://www.youtube.com/watch?v=B_JY76xXrVM,unknown,unknown,unknown,Original epic Byzantine-inspired composition by Farya Faraji with Greek chant elements,Greek,Byzantine-inspired Epic Instrumental,C02 Connection to Source;C15 Creativity & Inspired Work,Instrumental Concentration,EXPERIENTIAL_CLAIM,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Composer's own upload; cinematic epic style is a genre outlier but culturally rooted
AMBIENT-016,"Brian Eno, Laraaji - Ambient 3: Meditations [Stretched] (HQ)",Tato Schab,independent_creator,https://www.youtube.com/watch?v=G1xuZSP05Jo,unknown,unknown,unknown,Fan-stretched version of Meditations from Eno/Laraaji Ambient 3 (Day of Radiance),unknown,Ambient Contemporary,C01 Grounding & Stillness;C07 Deep Restoration,Instrumental Concentration,EXPERIENTIAL_CLAIM,low,uncertain,link,2026-07-23,needs_rights_review,Unofficial stretched derivative of copyrighted album; link only
AMBIENT-017,Steve Roach - Time of the Earth,Steve Roach,independent_creator,https://www.youtube.com/watch?v=y5-5APYZ8wo,unknown,unknown,unknown,Time of the Earth film by ambient composer Steve Roach (Projekt Records artist),unknown,Ambient Contemporary,C25 Planetary & Cosmic Contemplation;C01 Grounding & Stillness,Instrumental Concentration,EXPERIENTIAL_CLAIM,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Artist-official upload linked from Projekt Records; deep time planetary themes
AMBIENT-018,Marconi Union - Weightless (Official Extended Version),Marconi Union,independent_creator,https://www.youtube.com/watch?v=sYoqCJNPxv4,unknown,unknown,unknown,Official extended version of Weightless; 2011 Mindlab study reported reduced anxiety in participants,unknown,Ambient Contemporary,C01 Grounding & Stillness;C07 Deep Restoration;C20 Sleep & Rest,Instrumental Concentration,SCIENTIFIC_EVIDENCE,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Official band/label release; Mindlab study was small and commissioned - modest framing advised
AMBIENT-019,"Deep Relaxation and Sleep Music ""Awakening"" by Liquid Mind",Liquid Mind,independent_creator,https://www.youtube.com/watch?v=xCYlIM1Mh2o,unknown,unknown,unknown,"Awakening from Liquid Mind V: Serenity composed and recorded by Chuck Wild, nature visuals",unknown,Ambient New Age,C07 Deep Restoration;C20 Sleep & Rest,Instrumental Concentration,EXPERIENTIAL_CLAIM,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Official artist channel release
AMBIENT-020,"Relaxing Calming Meditation Music for Deep Sleep - ""Dreamland"" by Liquid Mind",Liquid Mind,independent_creator,https://www.youtube.com/watch?v=UpiK_0r99dQ,unknown,unknown,unknown,Dreamland from Liquid Mind XI: Deep Sleep with surreal nature video,unknown,Ambient New Age,C20 Sleep & Rest;C07 Deep Restoration,Instrumental Concentration,EXPERIENTIAL_CLAIM,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Official artist channel release
NATURE-014,12 hours of uninterrupted rainforest ambience [no loop],George Vlad,independent_creator,https://www.youtube.com/watch?v=BSo_TOQ9e7s,12:00:27,2026-01-16,10000,12 hours of the recordist's own expedition recordings across ten rainforest locations from Gabon to Australia,unknown,Nature Soundscape,C01 Grounding & Stillness;C07 Deep Restoration;C20 Sleep & Rest,Nature Sounds,SCIENTIFIC_EVIDENCE,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Professional field recordist; provenance documented per location; genuine no-loop long-form
NATURE-015,Wake up to the dawn chorus in the cloud forest,George Vlad,independent_creator,https://www.youtube.com/watch?v=0YiWnEW0PuA,1:05:32,unknown,950,Cloud forest dawn chorus field recording,unknown,Nature Soundscape,C01 Grounding & Stillness;C21 Morning Orientation,Nature Sounds,SCIENTIFIC_EVIDENCE,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Shorter morning-orientation format from professional recordist
NATURE-016,Quiet Evenings: Waterfall Sounds | 12 Hour Live,River Soothe,independent_creator,https://www.youtube.com/watch?v=xC8ML8VlIYE,live,unknown,unknown,12-hour waterfall sounds live stream for sleep and relaxation,unknown,Nature Soundscape,C20 Sleep & Rest;C01 Grounding & Stillness,Nature Sounds,SCIENTIFIC_EVIDENCE,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Live stream waterfall ambience
NATURE-017,A Lively Spring Afternoon - Sounds of Portuguese Nature | Recording by Melissa Pons,"Earthfm: nature sounds for sleep, calm, and focus",independent_creator,https://www.youtube.com/watch?v=PpykkYGTi7A,30:36,unknown,555,Spring afternoon soundscape of Portuguese nature recorded by field recordist Melissa Pons,unknown,Nature Soundscape,C01 Grounding & Stillness;C25 Planetary & Cosmic Contemplation,Nature Sounds,SCIENTIFIC_EVIDENCE,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Earth.fm curated recording with named recordist and location provenance
NATURE-018,Soft wind and snow - Nature soundscape,unknown,independent_creator,https://www.youtube.com/watch?v=iH4zn2-FWxA,unknown,unknown,unknown,Calm wind and snowfall sounds recorded in the forests of Eastern Finland,unknown,Nature Soundscape,C01 Grounding & Stillness;C20 Sleep & Rest,Nature Sounds,SCIENTIFIC_EVIDENCE,low,uncertain,link,2026-07-23,needs_rights_review,Winter soundscape; channel unverified
NATURE-019,"The sounds of rain, sleet and snow",unknown,independent_creator,https://www.youtube.com/watch?v=i0kcx-stTLw,unknown,unknown,unknown,"Rain, sleet and snow winter precipitation sounds",unknown,Nature Soundscape,C20 Sleep & Rest;C01 Grounding & Stillness,Nature Sounds,SCIENTIFIC_EVIDENCE,low,uncertain,link,2026-07-23,needs_rights_review,Limited metadata available; channel unverified
SINGING-008,"*DEEP NERVOUS SYSTEM CALM* with Raw Himalayan Singing Bowls | No Effects, Just Pure Sound",Aurabowls,independent_creator,https://www.youtube.com/watch?v=-jqUTNCVY1U,unknown,unknown,253000,Raw unprocessed Himalayan singing bowl sound bath with no added effects,unknown,Tibetan Singing Bowls,C01 Grounding & Stillness;C07 Deep Restoration,Sound Bath,PRELIMINARY_EVIDENCE,medium,likely_official,embed,2026-07-23,needs_claim_review,Nervous system calm framing needs review; same channel as SINGING-001 (approved) and SINGING-002 (blocked)
SINGING-009,"*Just Listen for 3 Minutes - SLEEP LIKE A BABY* | Pure Tibetan Singing Bowls, No SoundFX, DIM SCREEN",unknown,independent_creator,https://www.youtube.com/watch?v=ozCz-0fFAUc,3:00,unknown,unknown,Three minutes of pure Tibetan singing bowls with dim screen for sleep onset,unknown,Tibetan Singing Bowls,C20 Sleep & Rest;C01 Grounding & Stillness,Sound Bath,EXPERIENTIAL_CLAIM,low,uncertain,link,2026-07-23,needs_rights_review,Very short format fills sleep-onset gap; channel unverified
GUIDED-014,Guided Lectio Divina of the Psalms,Caroline Williams Yoga,independent_creator,https://www.youtube.com/watch?v=BPwPsn4wlIg,10:18,unknown,39000,Guided lectio divina meditation on the Psalms,English,Lectio Divina,C02 Connection to Source;C04 Clarity & Discernment,Guided Prayer,TRADITIONAL_PRACTICE,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Complements GUIDED-013 with psalm-focused lectio divina
GUIDED-015,Guided Christian Breath Prayer Meditation | Psalm 18:2 - You Are My Rock,Vanessa Michele,independent_creator,https://www.youtube.com/watch?v=jK1ygLtLkOY,unknown,unknown,120,Guided breath prayer meditation on Psalm 18:2,English,Christian Breath Prayer,C02 Connection to Source;C05 Protection & Spiritual Boundaries,Guided Prayer,TRADITIONAL_PRACTICE,low,likely_official,embed,2026-07-23,ready_for_editorial_review,Scripture-anchored breath prayer in the tradition of GUIDED-007/010
GUIDED-016,Guided Calm Place Meditation: A Trauma Sensitive Grounding Practice,"Michael J. Gargano, MSEd, LMHC-D, C-DBT",independent_creator,https://www.youtube.com/watch?v=p9fJyYTHsw0,18:00,unknown,58,Clinician-led calm place visualization as a trauma-sensitive grounding practice,English,Trauma-Sensitive Guided Meditation,C01 Grounding & Stillness;C10 Grief & Lament,Guided Format,PRELIMINARY_EVIDENCE,medium,likely_official,embed,2026-07-23,needs_claim_review,Licensed clinician creator; trauma framing requires editorial and claim review
GUIDED-017,Manifest ABUNDANCE Overnight with Sleep Hypnosis Start Tonight,unknown,independent_creator,https://www.youtube.com/watch?v=ivM37LZRTHI,unknown,unknown,unknown,Sleep hypnosis claiming to manifest abundance overnight,English,Sleep Hypnosis Manifestation,C24 Subtle-energy Contemplation,Guided Format,COMMERCIALLY_POPULAR_BUT_UNSUBSTANTIATED,high,uncertain,link,2026-07-23,blocked,Manifest abundance overnight claims unsubstantiated - BLOCKED
GUIDED-018,Attract Abundance While You Sleep: Manifest Money & Abundance,unknown,independent_creator,https://www.youtube.com/watch?v=uB0hWrefhMc,unknown,unknown,unknown,Sleep audio claiming to attract money and abundance while sleeping,English,Sleep Hypnosis Manifestation,C24 Subtle-energy Contemplation,Guided Format,COMMERCIALLY_POPULAR_BUT_UNSUBSTANTIATED,high,uncertain,link,2026-07-23,blocked,Manifest money claims unsubstantiated - BLOCKED
HZ-019,963Hz Miracle Healing Tone Strengthen Third Eye & Cleanse Pineal Gland,unknown,independent_creator,https://www.youtube.com/watch?v=VmWbXwTiOk4,unknown,unknown,unknown,963Hz tone claiming to strengthen the third eye and cleanse the pineal gland,unknown,963Hz Solfeggio,C24 Subtle-energy Contemplation,Exploration,CONTRADICTED_OR_MISLEADING,high,uncertain,link,2026-07-23,blocked,Third eye and pineal gland cleansing claims pseudoscientific - BLOCKED
HZ-020,Frequency of God 963 Hz - Unexplainable Miracles & Blessings Will Extend to Your Entire Life,unknown,independent_creator,https://www.youtube.com/watch?v=WEPsssWzNg4,unknown,unknown,unknown,963Hz audio promising unexplainable miracles and blessings,unknown,963Hz Solfeggio,C24 Subtle-energy Contemplation,Exploration,COMMERCIALLY_POPULAR_BUT_UNSUBSTANTIATED,high,uncertain,link,2026-07-23,blocked,Miracle and blessing promises unsubstantiated - BLOCKED
HZ-021,"GOD FREQUENCY 963 Hz | ATTRACT MIRACLES, BLESSINGS AND GREAT TRANQUILITY",unknown,independent_creator,https://www.youtube.com/watch?v=iehH5fGK80A,unknown,unknown,unknown,963Hz audio claiming to attract miracles and blessings,unknown,963Hz Solfeggio,C24 Subtle-energy Contemplation,Exploration,COMMERCIALLY_POPULAR_BUT_UNSUBSTANTIATED,high,uncertain,link,2026-07-23,blocked,God frequency attract miracles claims unsubstantiated - BLOCKED
HZ-022,741Hz Solfeggio: The Cleansing Frequency | Pure Drone - Minimal Healing - Deep Detox,unknown,independent_creator,https://www.youtube.com/watch?v=zwn1dMrIVLM,unknown,unknown,unknown,741Hz drone presented as a cleansing and deep detox frequency,unknown,741Hz Solfeggio,C24 Subtle-energy Contemplation,Exploration,CONTRADICTED_OR_MISLEADING,high,uncertain,link,2026-07-23,blocked,Deep detox medical-adjacent claim - BLOCKED
DNA-007,"DNA Repair Music: 528 Hz Healing Music, Nerve Regeneration, Cell Regeneration",unknown,independent_creator,https://www.youtube.com/watch?v=RjUPU-9ECJ0,unknown,unknown,unknown,528Hz music claiming DNA repair and nerve and cell regeneration,unknown,528Hz DNA,C24 Subtle-energy Contemplation,Exploration,CONTRADICTED_OR_MISLEADING,high,uncertain,link,2026-07-23,blocked,DNA repair and regeneration claims explicit medical pseudoscience - BLOCKED
DNA-008,DNA Repair Deep Sleep Music. Theta Binaural Beats for Brain Power,unknown,independent_creator,https://www.youtube.com/watch?v=kaOjFdthxDU,unknown,unknown,unknown,Sleep music combining DNA repair claims with theta binaural beats,unknown,528Hz DNA,C24 Subtle-energy Contemplation,Exploration,CONTRADICTED_OR_MISLEADING,high,uncertain,link,2026-07-23,blocked,DNA repair claim explicit medical pseudoscience - BLOCKED
DNA-009,DNA Repair & Anti-Aging using Binaural Beats: Solfeggio Tones 10.5Hz and 14.1Hz,unknown,independent_creator,https://www.youtube.com/watch?v=jqnw6m_P5j0,unknown,unknown,unknown,Binaural beats claiming DNA repair and anti-aging effects,unknown,528Hz DNA,C24 Subtle-energy Contemplation,Exploration,CONTRADICTED_OR_MISLEADING,high,uncertain,link,2026-07-23,blocked,DNA repair and anti-aging claims explicit medical pseudoscience - BLOCKED
DNA-010,"528 Hz Miracle Tone, Positive Transformation, Release Inner Conflict, Repair DNA",unknown,independent_creator,https://www.youtube.com/watch?v=9nCnht6ZJJM,unknown,unknown,unknown,528Hz miracle tone claiming DNA repair,unknown,528Hz DNA,C24 Subtle-energy Contemplation,Exploration,CONTRADICTED_OR_MISLEADING,high,uncertain,link,2026-07-23,blocked,DNA repair claim explicit medical pseudoscience - BLOCKED
DNA-011,"528 Hz DNA Healing Frequency: DNA Repair and Full Body Healing, Binaural Beats",unknown,independent_creator,https://www.youtube.com/watch?v=owSj56-1stc,unknown,unknown,unknown,528Hz audio claiming DNA repair and full body healing,unknown,528Hz DNA,C24 Subtle-energy Contemplation,Exploration,CONTRADICTED_OR_MISLEADING,high,uncertain,link,2026-07-23,blocked,Full body healing and DNA repair explicit medical claims - BLOCKED
DNA-012,"528 Hz: DNA repair: Transformation, Love, and Miracles",unknown,independent_creator,https://www.youtube.com/watch?v=W1aM-ZUR_M4,unknown,unknown,unknown,"528Hz audio claiming DNA repair, transformation and miracles",unknown,528Hz DNA,C24 Subtle-energy Contemplation,Exploration,CONTRADICTED_OR_MISLEADING,high,uncertain,link,2026-07-23,blocked,DNA repair claim explicit medical pseudoscience - BLOCKED
